"customer_id","customer_age","customer_sex","customer_number_of_dependents","customer_education","customer_civil_status","customer_salary_range","customer_relationship_length","customer_available_credit_limit","credit_card_classification","total_products","period_inactive","contacts_in_last_year","credit_card_debt_balance","remaining_credit_limit","transaction_amount_ratio","total_transaction_amount","total_transaction_count","transaction_count_ratio","average_utilization","account_status"
944996,59,"F",1,"Unknown","Married","Unknown",50,1438.3,"Blue",3,2,3,0,1438.3,0.57,724,16,0.231,0,"closed"
482958,38,"M",0,"Uneducated","Married","60-80K",19,3238,"Blue",3,1,3,2146,1092,0.673,1501,45,0.667,0.663,"open"
710660,41,NA,4,"Post-Graduate","Married","40-60K",36,16268,"Silver",3,3,2,817,15451,0.64,13969,120,0.69,0.05,"open"
774718,45,"F",2,"Graduate","Married","below 40K",34,5371,"Blue",5,3,1,1499,3872,0.737,3282,66,0.65,0.279,"open"
634171,45,NA,3,"High School","Unknown","60-80K",27,21317,"Blue",6,2,3,0,21317,0.833,3814,67,1.03,0,"open"
657564,41,NA,3,"Graduate","Married","60-80K",29,17277,"Blue",2,2,1,2151,15126,0.701,8838,97,0.732,0.125,"open"
942950,43,"F",4,"Uneducated","Married","40-60K",31,1773,"Blue",4,1,3,882,891,0.68,5400,84,0.615,0.497,"open"
512358,38,"M",2,"High School","Single","60-80K",36,31546,"Silver",5,3,2,2057,29489,0.625,15311,108,0.714,0.065,"open"
683943,30,"M",1,"Graduate","Single","60-80K",36,11371,"Blue",6,1,2,1015,10356,1.483,2768,68,0.889,0.089,"open"
571705,NA,"M",2,"Post-Graduate","Married","80-120K",36,1981,"Blue",6,4,1,1448,533,0.723,4639,61,0.743,0.731,"open"
115249,58,NA,1,"Unknown","Married","40-60K",53,15928,"Silver",1,3,3,1527,14401,0.838,14678,125,0.712,0.096,"open"
474274,56,"M",3,"High School","Single","80-120K",44,19030,"Blue",5,2,0,912,18118,0.894,4137,72,0.532,0.048,"open"
592612,59,"M",1,"Graduate","Married","40-60K",36,2300,"Blue",6,2,2,1965,335,0.596,1693,27,0.688,0.854,"open"
704848,28,"F",0,"Unknown","Single","Unknown",13,21691,"Blue",5,3,2,661,21030,0.767,2534,51,0.962,0.03,"open"
499033,31,"F",0,"Graduate","Single","below 40K",17,2787,"Blue",4,2,3,1761,1026,0.67,4358,89,0.648,0.632,"open"
864338,38,"F",2,"Graduate","Unknown","below 40K",36,2369,"Blue",2,3,2,0,2369,0.51,1924,48,0.548,0,"closed"
844697,48,NA,2,"Doctorate","Single","60-80K",39,10033,"Blue",3,2,2,0,10033,0.644,4106,78,0.902,0,"open"
237084,47,"M",3,"High School","Unknown","80-120K",40,34516,"Silver",5,3,2,1371,33145,0.691,15930,123,0.836,0.04,"open"
353037,46,"M",2,"Uneducated","Divorced","80-120K",36,34516,"Blue",36,3,3,1597,32919,0.858,1628,51,1.217,0.046,"open"
269508,42,"M",3,"Graduate","Married","80-120K",26,8480,"Blue",1,2,3,1339,7141,0.668,4070,76,0.49,0.158,"open"
384742,53,"M",5,"Unknown","Married","80-120K",48,9517,"Blue",6,1,0,1869,7648,0.821,1453,26,0.857,0.196,"open"
207610,48,"F",2,"Graduate","Married","Unknown",40,5104,"Blue",3,2,4,736,4368,0.679,3943,78,0.696,0.144,"open"
909268,48,"F",4,"Graduate","Married","below 40K",36,3696,"Blue",5,3,0,0,3696,0.916,3405,76,0.727,0,"open"
625779,53,"M",2,"Graduate","Married","40-60K",36,5735,"Blue",12,3,4,0,5735,1.009,9088,64,0.684,0,"closed"
699173,44,"M",3,"College","Unknown","80-120K",35,6361,"Blue",6,1,2,1292,5069,1.027,1571,38,0.52,0.203,"open"
440477,46,"M",2,"High School","Married","60-80K",38,34516,"Gold",5,3,6,2517,31999,0.956,9314,89,0.978,0.073,"closed"
636920,39,"F",2,"Graduate","Single","below 40K",34,3246,"Blue",1,3,3,2517,729,0.722,13671,103,0.689,0.775,"open"
367616,45,"F",3,"Uneducated","Divorced","below 40K",36,2697,"Blue",5,1,0,2216,481,0.681,4063,75,0.786,0.822,"open"
603883,NA,"F",1,"Unknown","Single","below 40K",44,2564,"Blue",4,3,2,1258,1306,1.156,2673,43,0.87,0.491,"open"
976181,34,"M",2,"Graduate","Married","40-60K",17,3323,"Blue",6,2,1,1062,2261,0.729,4610,78,0.773,0.32,"open"
706469,56,NA,1,"College","Divorced","80-120K",36,34516,"Blue",3,3,3,1477,33039,1.234,2395,50,0.724,0.043,"open"
205629,52,"F",3,"Unknown","Married","below 40K",47,2280,"Blue",6,3,2,1170,1110,0.603,1924,50,0.667,0.513,"open"
944131,54,"M",4,"Graduate","Married","80-120K",34,14926,"Blue",2,3,2,2517,12409,1.996,1576,25,1.5,0.169,"open"
690987,NA,"F",3,"Graduate","Married","below 40K",35,1872,"Blue",3,2,3,1167,705,0.517,2238,45,0.607,0.623,"open"
463295,40,"M",3,"College","Unknown","40-60K",30,4802,"Blue",2,2,2,1701,3101,0.532,4821,66,0.65,0.354,"open"
864157,53,"M",2,"College","Single","120K and more",36,34516,"Gold",2,1,1,1051,33465,0.863,8938,114,0.676,0.03,"open"
832934,34,"F",2,"College","Single","below 40K",22,1695,"Blue",5,2,0,761,934,0.797,4905,91,0.75,0.449,"open"
133160,40,"F",4,"Graduate","Single","below 40K",27,3751,"Blue",6,2,3,1521,2230,0.974,7420,30,1.308,0.405,"open"
620147,45,"M",1,"Uneducated","Single","120K and more",39,3133,"Blue",4,2,2,1510,1623,0.609,1435,38,0.462,0.482,"open"
815091,63,"M",1,"Graduate","Single","80-120K",55,21430,"Blue",6,1,2,0,21430,0.511,3561,57,0.676,0,"open"
234995,38,"M",2,"Post-Graduate","Single","80-120K",22,15410,"Blue",4,1,2,0,15410,0.638,3368,69,0.533,0,"open"
866330,47,"M",2,"Post-Graduate","Single","60-80K",39,17575,"Blue",1,3,2,618,16957,0.917,15473,128,0.684,0.035,"open"
476484,46,"M",3,"Graduate","Unknown","80-120K",37,1530,"Blue",6,4,3,0,1530,0.635,4256,78,0.773,0,"open"
150982,53,"F",1,"College","Married","Unknown",40,4941,"Blue",3,2,1,1867,3074,0.73,5104,87,0.851,0.378,"open"
338844,41,"F",3,"High School","Married","40-60K",36,9797,"Blue",4,1,2,1434,8363,0.644,1503,34,0.478,0.146,"open"
911737,41,NA,3,"College","Single","60-80K",33,5246,"Blue",6,1,4,0,5246,0.969,3189,56,0.556,0,"open"
674550,NA,"M",2,"Uneducated","Divorced","60-80K",34,3650,"Blue",6,3,2,1270,2380,0.792,4250,81,0.929,0.348,"open"
803944,55,"F",2,"Graduate","Divorced","below 40K",49,3949,"Blue",5,1,4,2024,1925,0.667,3495,64,0.882,0.513,"open"
514995,45,"F",3,"Unknown","Married","40-60K",31,2016,"Blue",5,5,3,1303,713,0.599,3243,63,0.615,0.646,"open"
823444,44,"M",3,"Graduate","Married","60-80K",32,20001,"Blue",2,1,1,0,20001,0.742,8094,96,0.6,0,"open"
382853,NA,"M",2,"Unknown","Married","60-80K",43,3143,"Blue",4,3,4,0,3143,0.764,2297,37,0.321,0,"closed"
532748,45,NA,5,"Graduate","Married","120K and more",26,34516,"Blue",6,3,2,797,33719,1.133,3643,59,5.17,0.023,"open"
143090,54,"M",1,"High School","Married","60-80K",36,20050,"Blue",4,1,4,1225,18825,0.907,1306,26,0.238,0.061,"open"
521457,38,"M",0,"High School","Single","80-120K",29,5983,"Blue",3,3,2,1885,4098,0.601,4141,65,0.711,0.315,"open"
863046,49,"F",1,"Post-Graduate","Divorced","40-60K",44,2597,"Blue",6,5,2,1871,726,0.899,3637,69,0.725,0.72,"open"
298154,35,"F",1,"Uneducated","Married","below 40K",36,2004,"Blue",3,2,4,0,2004,0.681,1974,60,0.364,0,"open"
945819,41,"F",3,"Uneducated","Married","40-60K",36,3606,"Blue",1,3,4,0,3606,0.37,1829,41,0.519,0,"closed"
110451,NA,"F",4,"High School","Unknown","Unknown",26,16950,"Blue",2,1,2,0,16950,0.625,7821,97,0.672,0,"open"
852156,37,"F",3,"Graduate","Single",NA,28,3642,"Blue",4,2,3,610,3032,0.676,2790,68,0.581,0.167,"open"
662600,35,"M",2,"Uneducated","Single","60-80K",16,18278,"Blue",6,3,2,0,18278,0.798,2084,61,1.103,0,"open"
198127,43,"F",3,"Unknown","Divorced","below 40K",30,2905,"Blue",3,2,1,2079,826,0.789,4444,84,0.909,0.716,"open"
615325,45,"F",3,"Post-Graduate","Divorced","below 40K",28,5216,"Blue",3,4,3,1519,3697,0.887,3434,49,0.69,0.291,"open"
142422,36,"F",2,"Uneducated","Married",NA,30,5070,"Blue",2,1,2,0,5070,0.536,4644,85,0.771,0,"open"
648013,48,NA,3,"College","Married","80-120K",41,3430,"Blue",2,3,3,2517,913,0.869,2639,46,0.643,0.734,"closed"
858909,50,"M",1,"Unknown","Single","60-80K",38,7603,"Blue",4,3,3,744,6859,0.711,2497,42,0.273,0.098,"closed"
786922,46,"F",3,"Graduate","Married","below 40K",36,2302,"Blue",3,3,3,1593,709,0.671,2689,49,0.324,0.692,"closed"
387886,34,"F",3,"Uneducated","Single","below 40K",26,3234,"Blue",4,2,3,971,2263,0.79,3989,71,0.868,0.3,"open"
342776,45,"F",2,"Unknown","Single","below 40K",41,5596,"Blue",6,2,2,0,5596,0.833,3212,64,0.422,0,"open"
886894,47,"F",1,"High School","Single","Unknown",36,2874,"Blue",2,1,3,2201,673,0.718,4779,86,0.792,0.766,"open"
447825,33,"F",1,"Doctorate","Single","below 40K",15,3709,"Blue",6,1,3,1180,2529,0.645,8130,74,0.897,0.318,"closed"
750235,38,"F",1,"Doctorate","Single","below 40K",36,3466,"Blue",2,2,2,2517,949,0.699,13140,94,0.709,0.726,"open"
873536,52,"F",1,"Graduate","Single","below 40K",44,2019,"Blue",5,2,2,991,1028,0.799,3603,59,0.967,0.491,"open"
594456,45,"F",5,"Uneducated","Single","below 40K",32,2859,"Blue",3,3,0,1776,1083,0.79,4440,79,0.756,0.621,"open"
100769,64,"F",1,"College","Unknown","below 40K",56,6167,"Blue",3,1,2,0,6167,0.422,1648,43,0.536,0,"closed"
924170,49,"F",4,"Uneducated","Unknown","Unknown",39,11545,"Blue",5,2,3,1732,9813,0.871,3996,65,0.548,0.15,"open"
165909,42,"M",3,"Graduate","Unknown","80-120K",38,16105,"Blue",6,1,1,724,15381,0.949,4631,76,0.767,0.045,"open"
151273,42,"F",2,"Uneducated","Married","Unknown",37,5099,"Blue",6,1,1,958,4141,0.607,4025,73,0.521,0.188,"open"
162898,50,"M",3,"Unknown","Single","120K and more",33,17087,"Blue",4,1,4,0,17087,0.761,3519,70,0.591,0,"open"
544575,40,"M",5,"Graduate","Single","60-80K",27,2742,"Blue",6,1,2,1416,1326,0.761,NA,38,1.111,0.516,"open"
559367,43,"M",5,"Graduate","Married","60-80K",25,4259,"Blue",1,2,3,0,4259,0.934,7993,71,0.651,0,"closed"
435976,59,"F",1,"High School","Single","40-60K",36,1665,"Blue",5,3,3,0,1665,1.01,2748,40,0.333,0,"closed"
447460,47,"F",2,"College","Single","below 40K",40,1789,"Blue",4,3,3,1088,701,0.683,4191,90,0.525,0.608,"open"
142496,37,"F",4,"High School","Single",NA,18,2001,"Blue",4,1,2,1366,635,0.86,4590,66,0.571,0.683,"open"
428428,48,"M",2,"Graduate","Single","40-60K",31,3261,"Blue",6,3,3,1730,1531,0.682,4242,65,0.667,0.531,"open"
953533,53,"F",3,"Graduate","Single","40-60K",40,1625,"Blue",6,3,2,0,1625,0.689,2314,43,0.433,0,"closed"
452438,59,"M",1,"College","Married","120K and more",50,15796,"Blue",1,5,4,812,14984,0.719,1339,23,0.15,0.051,"closed"
569631,43,"M",3,"Graduate","Married","120K and more",31,13883,"Blue",2,4,1,783,13100,0.749,1871,32,0.684,0.056,"closed"
978981,45,"F",3,"High School","Divorced","below 40K",37,2052,"Blue",2,1,2,0,2052,0.77,4289,72,0.674,0,"open"
953705,40,NA,4,"High School","Married","80-120K",21,11502,"Blue",3,2,3,2066,9436,0.889,4786,85,1.125,0.18,"open"
347431,59,"M",0,"High School","Single","40-60K",52,15223,"Silver",1,2,1,1729,13494,0.863,14230,111,0.79,0.114,"open"
416759,45,NA,2,"College","Single","60-80K",33,23218,"Blue",6,3,0,1814,21404,1.178,1749,37,2.083,0.078,"open"
385105,52,"F",4,"Unknown","Married","below 40K",36,2143,"Blue",1,4,5,0,2143,0.853,1353,36,0.333,0,"closed"
800651,45,"F",3,"Post-Graduate","Married","below 40K",32,2726,"Blue",2,3,2,2127,599,0.814,5578,89,0.854,0.78,"open"
837240,48,"M",2,"Post-Graduate","Married","40-60K",36,9617,"Blue",4,3,2,2035,7582,1.004,4247,76,0.854,0.212,"open"
174355,53,"M",2,"Post-Graduate","Married","80-120K",36,3610,"Blue",5,1,2,1629,1981,0.821,1652,40,0.481,0.451,"open"
606469,52,"F",1,"Graduate","Single","below 40K",40,2317,"Blue",1,2,2,0,2317,1.005,884,19,0.727,0,"closed"
114873,61,NA,1,"Graduate","Unknown","80-120K",52,8851,"Blue",6,6,1,0,8851,0.731,1257,36,0.44,0,"open"
297070,43,NA,5,"Graduate","Unknown","40-60K",38,7599,"Blue",3,3,2,1100,6499,0.365,4401,71,0.651,0.145,"open"
504808,51,"F",2,"Graduate","Single","below 40K",39,2581,"Blue",3,4,2,1722,859,0.765,4431,79,0.717,0.667,"open"
515238,55,"M",3,"Graduate","Single","120K and more",43,34516,"Blue",5,1,3,0,34516,0.813,4131,66,0.61,0,"open"
940549,53,"M",1,"Unknown","Married","40-60K",41,2885,"Blue",5,1,3,1433,1452,1.017,1170,23,0.769,0.497,"open"
256935,43,NA,3,"Doctorate","Single","below 40K",30,6261,"Blue",1,2,2,463,5798,0.889,8132,64,0.6,0.074,"closed"
662044,47,"M",2,"Graduate","Divorced","80-120K",41,4586,"Blue",3,2,3,0,4586,0.812,2529,43,0.433,0,"closed"
694865,51,"M",0,"High School","Single","80-120K",45,10648,"Blue",3,2,3,2517,8131,0.708,4930,89,0.978,0.236,"open"
464679,NA,"F",3,"Graduate","Married","Unknown",39,3230,"Blue",5,3,2,1172,2058,0.514,4419,64,0.73,0.363,"open"
622270,38,"F",4,"College","Married","40-60K",36,4913,"Blue",4,4,4,2517,2396,0.348,899,28,0.273,0.512,"closed"
775040,50,"F",2,"Uneducated","Married","40-60K",36,1438.3,"Blue",1,3,1,458,980.3,0.613,1863,42,0.312,0.318,"closed"
525861,44,"F",1,"High School","Single","below 40K",36,6159,"Blue",3,3,3,1640,4519,0.619,13517,106,0.656,0.266,"open"
771636,44,"M",3,"College","Married","60-80K",34,34516,"Gold",18,1,3,1543,32973,0.774,13967,101,0.712,0.045,"open"
591902,51,NA,4,"Uneducated","Unknown","below 40K",40,7093,"Blue",3,3,4,918,6175,0.56,3877,75,0.744,0.129,"open"
970618,39,"M",3,"Uneducated","Married","40-60K",34,12078,"Blue",5,1,2,1687,10391,0.482,2384,52,1.167,0.14,"open"
931960,56,"M",1,"Graduate","Married","60-80K",50,6735,"Blue",6,3,3,2289,4446,0.661,1249,28,3.75,0.34,"open"
522500,48,"F",3,"Doctorate","Married",NA,44,2021,"Blue",4,3,3,1186,835,0.616,4633,74,0.574,0.587,"open"
165854,NA,"F",2,"Graduate","Single",NA,36,5145,"Blue",6,2,2,0,5145,0.693,1588,35,0.944,0,"open"
479385,53,"F",2,"Graduate","Married","40-60K",36,1438.3,"Blue",4,3,1,582,856.3,0.611,4915,92,0.769,0.405,"open"
171257,43,"M",3,"Graduate","Single","60-80K",35,34516,"Platinum",4,3,3,1774,32742,0.667,13966,115,0.667,0.051,"open"
745703,39,"F",1,"High School","Married",NA,36,2751,"Blue",1,3,2,1158,1593,0.821,4861,82,0.822,0.421,"open"
120541,28,"M",0,"Post-Graduate","Married","Unknown",13,2608,"Blue",4,1,2,1630,978,0.521,1822,33,0.32,0.625,"open"
557795,31,"F",0,"Graduate","Single","below 40K",21,4598,"Blue",4,2,3,0,4598,0.439,6317,77,0.833,0,"closed"
252026,36,NA,2,"Unknown","Single","below 40K",36,6071,"Blue",2,3,3,0,6071,0.912,9338,59,0.903,0,"closed"
464552,65,"M",0,"High School","Single","below 40K",56,12609,"Silver",4,2,4,2517,10092,0.833,2121,49,0.531,0.2,"open"
617772,36,"M",2,"Post-Graduate","Married","60-80K",29,7712,"Blue",5,3,3,2517,5195,0.676,1845,40,0.739,0.326,"open"
956492,29,"M",1,"College","Single","60-80K",36,5346,"Blue",5,3,2,0,5346,0.928,3253,80,0.818,0,"open"
626605,33,"M",2,"Graduate","Married","40-60K",20,5657,"Blue",4,3,3,1792,3865,0.904,1914,46,0.769,0.317,"open"
537533,NA,NA,3,"Unknown","Married","80-120K",43,2464,"Blue",5,3,0,2116,348,0.744,2110,43,1.048,0.859,"open"
264212,NA,"M",1,"Unknown","Married","60-80K",48,1438.3,"Blue",5,3,3,642,796.3,0.926,5177,79,0.646,0.446,"open"
796990,46,NA,4,"High School","Divorced","40-60K",36,15034,"Silver",2,2,3,1356,13678,0.754,54159,84,0.75,0.09,"open"
738397,31,"F",2,"Unknown","Single","Unknown",25,3288,"Blue",5,3,1,2495,793,0.805,4370,83,0.886,0.759,"open"
634860,50,"M",1,"Doctorate","Married","120K and more",39,34516,"Blue",2,3,2,2517,31999,0.778,8087,86,0.509,0.073,"open"
147937,48,"M",3,"High School","Married","60-80K",36,8431,"Blue",1,2,5,0,8431,0.222,5189,57,0.357,0,"closed"
103477,46,"F",2,"Graduate","Single","below 40K",34,1438.3,"Blue",2,2,1,0,1438.3,0.74,5013,81,1.025,0,"open"
231241,59,"F",2,"High School","Married","Unknown",51,3875,"Blue",3,3,3,1397,2478,0.573,2312,49,0.581,0.361,"closed"
360818,37,"F",3,"Post-Graduate","Married","40-60K",36,3233,"Blue",2,2,5,2517,716,0,1339,32,0,0.779,"closed"
689860,NA,"M",2,"Post-Graduate","Single","60-80K",41,10077,"Blue",3,3,2,0,10077,0.639,2118,52,0.576,0,"open"
736314,45,"F",3,"Graduate","Unknown","below 40K",36,14521,"Silver",3,2,2,0,14521,0.41,4178,66,0.467,0,"open"
241482,NA,"F",2,"Graduate","Unknown","Unknown",16,32292,"Silver",2,2,1,1731,30561,0.751,7564,76,0.81,0.054,"open"
833223,61,"F",2,"Graduate","Single","below 40K",45,2602,"Blue",2,2,3,1441,1161,0.704,4838,85,3.675,0.554,"open"
559759,52,"M",3,"Uneducated","Married","80-120K",40,21877,"Blue",4,1,3,1073,20804,0.908,3283,56,1,0.049,"open"
214586,55,"M",2,"Unknown","Divorced","120K and more",50,24250,"Blue",30,4,3,278,23972,0.647,2153,41,0.577,0.011,"closed"
668799,43,"F",3,"Post-Graduate","Married","below 40K",35,2435,"Blue",5,3,3,1595,840,0.691,5268,88,0.66,0.655,"open"
305525,49,"M",1,"Graduate","Married","120K and more",29,7650,"Blue",2,3,2,2045,5605,0.891,8609,109,0.758,0.267,"open"
144941,49,"F",4,"High School","Single","below 40K",34,15569,"Gold",4,3,2,1554,14015,0.436,4566,73,0.78,0.1,"open"
567392,40,"M",4,"Doctorate","Single","Unknown",24,18806,"Blue",3,2,4,1192,17614,0.745,3142,62,0.824,0.063,"open"
748370,47,NA,3,"Graduate","Divorced","below 40K",36,2182,"Blue",3,3,2,1566,616,0.574,3935,77,0.711,0.718,"open"
283945,46,"F",4,"Graduate","Married","Unknown",38,16815,"Blue",3,2,3,0,16815,0.938,2976,65,0.512,0,"open"
473932,NA,"M",0,"Uneducated","Married","60-80K",20,8592,"Blue",5,2,3,1201,7391,0.778,1842,50,0.852,0.14,"open"
777075,52,"M",2,"High School","Single","80-120K",40,34516,"Silver",3,3,3,2177,32339,1.32,1234,23,1.875,0.063,"open"
802076,47,"M",1,"High School","Married","60-80K",29,3394,"Blue",3,2,2,0,3394,0.454,3115,69,0.816,0,"open"
324447,56,"F",2,"Unknown","Single",NA,37,2963,"Blue",2,2,3,0,2963,0.902,2919,47,0.382,0,"closed"
203814,41,"M",4,"Graduate","Married","80-120K",28,34516,"Silver",3,2,3,825,33691,0.616,2022,52,0.733,0.024,"closed"
955595,32,"M",2,"Graduate","Married",NA,22,4739,"Blue",3,3,5,0,4739,0.363,886,21,0.4,0,"closed"
167147,53,"F",5,"Doctorate","Single","below 40K",38,1438.3,"Blue",3,2,3,0,1438.3,0.367,1935,47,0.469,0,"closed"
200397,44,"F",4,"High School","Single","below 40K",30,6882,"Blue",1,2,3,1930,4952,0.915,13836,113,0.766,0.28,"open"
413861,35,"F",3,"Doctorate","Married","below 40K",30,3976,"Blue",5,2,2,1789,2187,0.931,4419,75,0.829,0.45,"open"
960830,35,"F",3,"High School","Married","below 40K",36,4790,"Blue",2,3,0,1189,3601,0.698,4544,81,0.929,0.248,"open"
939914,42,"M",2,"Graduate","Married","120K and more",32,34516,"Blue",1,1,1,1440,33076,0.676,7168,88,0.571,0.042,"open"
369226,NA,"F",3,"Unknown","Divorced","below 40K",29,1511,"Blue",4,2,3,864,647,0.712,4823,64,0.829,0.572,"open"
153231,33,"M",2,"High School","Single","60-80K",23,2400,"Blue",4,2,1,0,2400,1.064,2677,70,0.892,0,"open"
241249,42,"F",3,"Graduate","Married","below 40K",36,2031,"Blue",4,3,2,1720,311,0.713,2702,32,0.778,0.847,"closed"
559573,52,"M",3,"High School","Single","80-120K",41,4642,"Blue",6,3,3,2413,2229,0.797,3532,72,3.37,0.52,"open"
554212,48,"F",3,"College","Married","below 40K",36,22896,"Blue",4,1,2,0,2544,0.759,3593,64,1,0,"open"
372509,44,"F",2,"Doctorate","Divorced","below 40K",34,2406,"Blue",3,1,2,1491,915,0.606,4625,91,0.685,0.62,"open"
760870,51,"F",3,"Graduate","Single","Unknown",42,34516,"Platinum",3,1,4,1913,32603,0.851,16712,123,0.708,0.055,"open"
697875,45,"M",4,"High School","Divorced","below 40K",34,3489,"Blue",4,2,3,2517,972,0.721,2684,39,2.8,0.721,"closed"
872759,60,"F",1,"Uneducated","Single","Unknown",50,7359,"Blue",3,6,3,0,7359,0.768,2869,43,0.433,0,"closed"
759586,58,"M",4,"Uneducated","Single","40-60K",50,18431,"Silver",5,2,3,902,17529,1.296,2950,61,0.848,0.049,"open"
141911,49,"M",4,"High School","Married","60-80K",36,12938,"Blue",6,3,2,661,12277,0.725,1282,32,0.778,0.051,"open"
485071,51,"M",2,"Uneducated","Single","120K and more",36,34516,"Blue",5,2,4,888,33628,1.299,NA,42,0.909,0.026,"open"
791698,54,"F",3,"Doctorate","Married","Unknown",46,1900,"Blue",2,2,3,1376,524,0.89,1881,45,0.607,0.724,"open"
300358,37,"M",4,"Graduate","Married","80-120K",28,10021,"Blue",4,1,2,1203,8818,0.93,1463,40,1,0.12,"open"
525987,46,"F",3,"Graduate","Unknown","below 40K",36,5090,"Blue",5,3,4,1650,3440,0.58,3707,72,0.44,0.324,"open"
518145,28,"F",1,"Post-Graduate","Single","below 40K",14,3848,"Blue",2,3,3,0,3848,0.841,14054,105,0.694,0,"open"
390312,50,"M",2,"Uneducated","Unknown","120K and more",38,34516,"Blue",6,2,1,397,34119,0.914,7454,81,0.841,0.012,"closed"
164978,47,"M",4,"College","Single","60-80K",41,15594,"Blue",5,2,3,0,15594,0.631,4745,75,0.786,0,"open"
976335,34,"M",2,"High School","Married","120K and more",21,6259,"Blue",3,3,3,1063,5196,0.668,1836,50,0.515,0.17,"open"
340357,55,"F",3,"Graduate","Single","below 40K",36,2069,"Blue",4,1,3,1028,1041,0.648,4414,82,0.783,0.497,"open"
907846,41,"M",2,"Graduate","Married","60-80K",37,3786,"Blue",1,2,1,1171,2615,0.697,5369,75,0.596,0.309,"open"
389392,56,"F",1,"High School","Single","below 40K",43,2923,"Blue",3,2,2,1934,989,0.577,3861,68,0.7,0.662,"open"
646175,60,"F",1,"College","Single","40-60K",50,1438.3,"Blue",5,1,3,0,1438.3,0.578,4148,84,0.714,0,"open"
478133,26,"M",1,"College","Divorced","40-60K",21,1438.3,"Blue",3,3,2,0,1438.3,0.745,2660,89,0.712,0,"open"
923581,63,"F",0,"College","Single","below 40K",44,1938,"Blue",3,4,2,0,1938,0.536,3974,56,0.931,0,"open"
996550,48,"M",2,"Graduate","Married","60-80K",35,34516,"Silver",2,4,4,0,34516,0.763,691,15,0.5,0,"closed"
773347,38,"M",2,"Uneducated","Single","80-120K",32,3192,"Blue",6,2,3,2517,675,0.658,4236,87,0.891,0.789,"open"
833732,NA,"F",1,"Unknown","Married","below 40K",52,2308,"Blue",6,3,3,2094,214,0.722,4869,77,0.75,0.907,"open"
916320,43,"M",2,"High School","Married","60-80K",31,13381,"Blue",2,3,1,1845,11536,0.883,14532,116,0.871,0.138,"open"
674482,53,"F",2,"High School","Married","Unknown",47,7469,"Blue",3,1,1,1294,6175,0.869,NA,124,0.746,0.173,"open"
762769,NA,"F",4,"Graduate","Unknown","below 40K",34,2480,"Blue",5,4,2,1890,590,0.652,4114,66,0.737,0.762,"open"
214848,49,"F",2,"College","Married","below 40K",36,2154,"Blue",4,3,3,1490,664,0.727,3664,63,0.853,0.692,"open"
256454,57,"F",2,"High School","Married","below 40K",52,1441,"Blue",6,3,2,0,1441,1.364,2742,58,0.758,0,"open"
386500,41,"F",4,"Graduate","Divorced","40-60K",36,1919,"Blue",3,3,2,867,1052,0.741,4996,92,0.704,0.452,"open"
493476,49,"F",0,"Post-Graduate","Married","below 40K",36,3007,"Blue",6,3,3,2517,490,0.853,4423,67,0.675,0.837,"open"
221833,48,"M",2,"College","Divorced","80-120K",40,4479,"Blue",4,3,3,0,4479,0.89,4520,63,0.37,0,"closed"
566150,51,"F",2,"Graduate","Married","below 40K",43,3683,"Blue",1,3,3,1039,2644,0.595,NA,86,0.755,0.282,"open"
765030,45,"F",2,"Graduate","Single","below 40K",34,4265,"Blue",3,3,1,1622,2643,0.708,3244,62,0.879,0.38,"open"
263296,34,"M",3,"Post-Graduate","Single","40-60K",28,3744,"Blue",2,3,2,0,3744,0.796,8202,69,0.769,0,"closed"
782166,51,"M",2,"Unknown","Unknown","120K and more",33,19715,"Blue",6,2,2,1014,18701,1.437,1979,40,0.667,0.051,"open"
965942,50,"F",2,"Post-Graduate","Single","below 40K",45,1529,"Blue",2,3,2,710,819,0.657,4751,81,0.884,0.464,"open"
102657,47,"M",2,"Graduate","Divorced","80-120K",40,16741,"Blue",6,1,3,1225,15516,0.641,3608,56,2.57,0.073,"open"
264788,43,"F",2,"Uneducated","Divorced",NA,25,2086,"Blue",5,2,4,2007,79,1.051,2537,48,0.6,0.962,"closed"
486115,52,"F",3,"Unknown","Single","below 40K",37,1554,"Blue",4,2,2,926,628,0.785,4997,79,0.927,0.596,"open"
964355,41,"F",4,"Unknown","Single","Unknown",25,29295,"Blue",2,2,3,0,29295,1.411,9865,65,0.711,0,"closed"
610299,48,"F",5,"Uneducated","Married","40-60K",43,2866,"Blue",4,1,3,921,1945,0.654,4615,72,0.6,0.321,"open"
691144,40,"M",3,"Graduate","Divorced","80-120K",31,27374,"Blue",4,2,3,1509,25865,0.803,4231,60,0.714,0.055,"open"
400682,58,"M",1,"High School","Married","60-80K",47,2212,"Blue",3,1,4,1392,820,0.573,NA,34,0.7,0.629,"open"
770696,46,"M",3,"College","Single","120K and more",30,27378,"Blue",5,1,2,1893,25485,0.432,3934,78,0.592,0.069,"open"
517734,48,"M",3,"College","Married","below 40K",36,8795,"Blue",3,1,2,1318,7477,0.563,4681,74,0.682,0.15,"open"
852788,NA,"M",0,"High School","Divorced","60-80K",46,9734,"Blue",6,1,2,0,9734,0.785,1476,38,0.9,0,"open"
932085,44,"M",1,"Uneducated","Married","40-60K",34,10973,"Blue",5,2,3,0,10973,0.792,74081,75,0.786,0,"closed"
